0,1,2,3,4
38829,"Srikakulam,",Uttarakhand,,
38830,"Shahjahanpur,",Manipur,,
38831,"Shahjahanpur,",Karnataka,,
38832,"Bilaspur,",Gujarat,,
38833,"Jaunpur,",Chhattisgarh,,
38835,"Bulandshahr,",Karnataka,,
38836,"Vijayawada,",Maharashtra,,
38837,"Guntakal,",Maharashtra,,
38840,"Phusro,",Meghalaya,,
38841,"Siwan,",Kerala,,
38842,"Burhanpur,",Kerala,,
38843,"Tiruchirappalli,",Jharkhand,,
38844,"Guwahati,",Karnataka,,
38845,"Panchkula,",Chhattisgarh,,
38846,"Bhopal,",Chhattisgarh,18.863166,80.383556
38847,"Noida,",Nagaland,,
38850,"Rohtak,",Sikkim,,
38852,"Jhansi,",Rajasthan,,
38853,"Cuttack,",Rajasthan,,
38854,"Jamshedpur,",Nagaland,,
38855,"Bilaspur,",Manipur,,
38856,"Bhubaneswar,",Gujarat,,
38857,"Jamshedpur,",Maharashtra,,
38858,"Karaikudi,",Chhattisgarh,,
38860,"Jamalpur,",Sikkim,,
38861,"Ahmedabad,",Chhattisgarh,,
38863,"Gandhinagar,",Chhattisgarh,,
38864,"Maheshtala,",Sikkim,,
38865,"Bhavnagar,",Telangana,,
38866,"Satara,",Nagaland,,
38867,"Bellary,",Jharkhand,,
38869,"Visakhapatnam,",Telangana,,
38870,"Tinsukia,",Punjab,,
38871,"Dhule,",Goa,,
38872,"Guntur,",Kerala,,
38873,"Phusro,",Uttarakhand,,
38875,"Hubli–Dharwad,",Chhattisgarh,,
38876,"Bhagalpur,",Nagaland,,
38878,"Sagar,",Haryana,28.276156,77.330403
38880,"Amaravati,",Telangana,17.342556,78.555308
38881,"Tumkur,",Mizoram,,
38882,"Chinsurah,",Nagaland,,
38883,"Howrah,",Mizoram,,
38884,"Kishanganj,",Meghalaya,,
38885,"Salem,",Manipur,,
38886,"Karimnagar,",Karnataka,,
38887,"Cuttack,",Meghalaya,,
38889,"Gandhinagar,",Bihar,,
38891,"Berhampur,",Mizoram,,
38893,"Dibrugarh,",Maharashtra,,
38894,"Hubli–Dharwad,",Rajasthan,,
38896,"Ahmedabad,",Chhattisgarh,,
38897,"Jabalpur,",Karnataka,,
38899,"Muzaffarnagar,",Manipur,,
38900,"Allahabad,",Jharkhand,22.792834,86.185177
38902,"Hosur,",Rajasthan,,
38903,"Aurangabad,",Punjab,32.051188,74.813341
38904,"Ranchi,",Odisha,,
38905,"Rajkot,",Meghalaya,,
38906,"Pudukkottai,",Meghalaya,,
38907,"Tenali,",Kerala,,
38908,"Pondicherry,",Sikkim,,
38909,"Bettiah,",Gujarat,,
38910,"Thanjavur,",Manipur,,
38911,"Moradabad,",Assam,,
38913,"Sirsa,",Odisha,22.233946,86.654567
38915,"Katihar,",Meghalaya,,
38916,"Alappuzha,",Punjab,9.320588,76.609676
38917,"Berhampur,",Rajasthan,,
38920,"Bidar,",Tripura,,
38921,"Udaipur,",Chhattisgarh,22.423367,83.278808
38922,"Hosur,",Sikkim,,
38923,"Junagadh,",Haryana,,
38924,"Farrukhabad,",Sikkim,,
38925,"Vellore,",Meghalaya,,
38927,"Warangal,",Punjab,17.743931,79.723885
38928,"Imphal,",Assam,24.795362,93.940457
38929,"Cuttack,",Tripura,,
38931,"Akola,",Tripura,,
38932,"Gulbarga,",Maharashtra,17.536925,76.203882
38936,"Gandhidham,",Nagaland,,
38938,"Siwan,",Gujarat,,
38939,"Bikaner,",Haryana,28.99759,77.031311
38940,"Karimnagar,",Maharashtra,,
38941,"Chandigarh,",Kerala,,
38942,"Junagadh,",Punjab,,
38944,"Khammam,",Punjab,,
38945,"Bellary,",Chhattisgarh,,
38947,"Chandigarh,",Sikkim,,
38948,"Purnia,",Uttarakhand,,
38949,"Ambarnath,",Mizoram,,
38950,"Pallavaram,",Gujarat,,
38951,"Amroha,",Sikkim,,
38952,"Hazaribagh,",Assam,,
38954,"Kochi,",Rajasthan,9.977898,76.495642
38955,"Solapur,",Bihar,,
38956,"Pimpri-Chinchwad,",Jharkhand,,
38957,"Guwahati,",Punjab,,
38959,"Sambhal,",Chhattisgarh,,
38960,"Arrah,",Rajasthan,,
38962,"Darbhanga,",Manipur,,
38963,"Dehri,",Assam,,
38964,"Mehsana,",Meghalaya,,
38965,"Hindupur,",Tripura,,
38966,"Davanagere,",Jharkhand,,
38967,"Junagadh,",Sikkim,,
38968,"Hyderabad,",Jharkhand,,
38969,"Aligarh,",Assam,,
38971,"Sagar,",Punjab,32.628609,74.5338
38972,"Haridwar,",Meghalaya,,
38975,"Katihar,",Haryana,,
38976,"Karimnagar,",Sikkim,,
38980,"Guwahati,",Goa,,
38981,"Purnia,",Nagaland,,
38982,"Mehsana,",Assam,,
38983,"Arrah,",Maharashtra,,
38984,"Suryapet,",Kerala,,
38985,"Karimnagar,",Rajasthan,18.507041,78.978358
38987,"Siliguri,",Sikkim,26.724101,88.417035
38988,"Sagar,",Maharashtra,19.109469,72.85341
38989,"Jalandhar,",Mizoram,,
38990,"Kollam,",Meghalaya,,
38993,"Gudivada,",Meghalaya,,
38995,"Kanpur,",Tripura,,
38996,"Haldia,",Kerala,,
38997,"Mango,",Gujarat,23.040099,72.501943
38998,"Jalgaon,",Sikkim,,
38999,"Danapur,",Assam,,
39000,"Durg,",Karnataka,,
39003,"Ulhasnagar,",Assam,,
39004,"Sambhal,",Assam,,
39007,"Hyderabad,",Punjab,17.487736,78.313732
39008,"Hyderabad,",Goa,,
39009,"Raichur,",Manipur,,
39010,"Naihati,",Chhattisgarh,,
39012,"Shimla,",Haryana,30.840244,76.930997
39014,"Phusro,",Odisha,,
39015,"Thrissur,",Chhattisgarh,,
39017,"Rewa,",Assam,,
39018,"Gulbarga,",Assam,,
39019,"Khandwa,",Karnataka,,
39021,"Jamshedpur,",Bihar,24.912624,84.181968
39022,"Satna,",Maharashtra,,
39024,"Adoni,",Mizoram,,
39025,"Bhatpara,",Nagaland,,
39026,"Nandyal,",Maharashtra,16.342214,74.261012
39027,"Satara,",Chhattisgarh,,
39028,"Medininagar,",Goa,,
39029,"Siwan,",Uttarakhand,,
39031,"Shimla,",Sikkim,,
39032,"Thrissur,",Mizoram,,
39033,"Sirsa,",Rajasthan,27.836258,76.066425
39034,"Tinsukia,",Haryana,,
39035,"Jamshedpur,",Chhattisgarh,,
39037,"Kollam,",Manipur,,
39038,"Shivpuri,",Maharashtra,21.327612,77.983171
39041,"Amaravati,",Manipur,,
39042,"Kolhapur,",Gujarat,,
39043,"Jalna,",Assam,,
39044,"Akola,",Bihar,,
39045,"Mysore,",Nagaland,,
39049,"Hyderabad,",Tripura,,
39050,"Bhiwandi,",Uttarakhand,,
39051,"Sambhal,",Odisha,,
39053,"Jhansi,",Rajasthan,,
39054,"Alappuzha,",Sikkim,,
39056,"Nagercoil,",Jharkhand,,
39057,"Bhilwara,",Uttarakhand,,
39058,"Nagpur,",Assam,,
39059,"Singrauli,",Uttarakhand,,
39060,"Mirzapur,",Maharashtra,20.800581,78.125609
39061,"Solapur,",Nagaland,,
39062,"Thiruvananthapuram,",Manipur,,
39065,"Udupi,",Goa,15.546031,73.79193
39066,"Anantapur,",Chhattisgarh,,
39067,"Darbhanga,",Bihar,26.156999,85.899507
39068,"Purnia,",Nagaland,,
39070,"Ramagundam,",Karnataka,,
39071,"Firozabad,",Manipur,,
39072,"Nandyal,",Meghalaya,,
39074,"Jodhpur,",Kerala,,
39076,"Tinsukia,",Rajasthan,,
39077,"Parbhani,",Meghalaya,,
39078,"Motihari,",Odisha,,
39079,"Srinagar,",Manipur,,
39081,"Kakinada,",Punjab,,
39084,"Maheshtala,",Manipur,,
39085,"Dehri,",Punjab,33.377385,73.424554
39086,"Kolkata,",Assam,,
39087,"Bhiwandi,",Karnataka,,
39089,"Hyderabad,",Kerala,8.491056,76.956172
39090,"Panvel,",Jharkhand,,
39093,"Ulhasnagar,",Nagaland,,
39094,"Mehsana,",Karnataka,,
39095,"Medininagar,",Haryana,,
39098,"Jehanabad,",Punjab,,
39100,"Madhyamgram,",Nagaland,,
39101,"Satara,",Meghalaya,,
39102,"Shivpuri,",Manipur,,
39103,"Shimla,",Maharashtra,18.958067,72.802503
39105,"Karimnagar,",Goa,,
39106,"Bhilai,",Maharashtra,20.65923,74.024643
39107,"Ongole,",Gujarat,,
39109,"Gandhidham,",Nagaland,,
39112,"Bettiah,",Maharashtra,,
39113,"Guwahati,",Sikkim,,
39114,"Adoni,",Rajasthan,,
39115,"Bongaigaon,",Chhattisgarh,,
39116,"Sirsa,",Mizoram,,
39118,"Junagadh,",Uttarakhand,,
39119,"Chandrapur,",Gujarat,20.064,79.670874
39120,"Haldia,",Odisha,20.412884,85.605039
39121,"Nagaon,",Tripura,,
39124,"Latur,",Mizoram,,
39125,"Purnia,",Telangana,,
39126,"Loni,",Chhattisgarh,,
39128,"Hapur,",Telangana,,
39129,"Patna,",Karnataka,13.062013,78.252745
39130,"Srinagar,",Karnataka,12.943882,77.554177
39131,"Ongole,",Tripura,,
39132,"Tadipatri,",Assam,,
39134,"Ongole,",Manipur,,
39135,"Dehradun,",Jharkhand,,
39136,"Ghaziabad,",Uttarakhand,,
39139,"Jodhpur,",Maharashtra,19.236335,72.969513
39140,"Bhimavaram,",Odisha,,
39141,"Jalgaon,",Chhattisgarh,,
39142,"Kochi,",Karnataka,,
39145,"Bhagalpur,",Odisha,,
39147,"Bhiwani,",Maharashtra,,
39148,"Tadepalligudem,",Bihar,,
39150,"Buxar,",Telangana,,
39151,"Motihari,",Nagaland,,
39153,"Vellore,",Kerala,9.277196,76.524515
39154,"Ludhiana,",Tripura,,
39155,"Kozhikode,",Tripura,,
39156,"Panihati,",Haryana,,
39157,"Gulbarga,",Nagaland,,
39159,"Mirzapur,",Maharashtra,20.800581,78.125609
39160,"Firozabad,",Jharkhand,24.903647,87.813374
39161,"Tiruppur,",Punjab,,
39162,"Agartala,",Chhattisgarh,,
39163,"Pali,",Punjab,25.757538,73.323875
39164,"Asansol,",Gujarat,,
39165,"Guntakal,",Haryana,,
39166,"Anand,",Goa,15.68534,73.711252
39167,"Bathinda,",Manipur,,
39168,"Patiala,",Odisha,,
39169,"Malda,",Mizoram,,
39170,"Thrissur,",Bihar,,
39171,"Dhule,",Gujarat,,
39172,"Maheshtala,",Sikkim,,
39175,"Dhule,",Tripura,,
39177,"Jalandhar,",Chhattisgarh,,
39180,"Tadepalligudem,",Tripura,,
39181,"Raipur,",Maharashtra,21.309576,77.829966
39182,"Pune,",Jharkhand,,
39184,"Erode,",Gujarat,,
39185,"Pallavaram,",Goa,,
39186,"Uluberia,",Bihar,,
39187,"Buxar,",Tripura,,
39188,"Silchar,",Jharkhand,,
39189,"Barasat,",Tripura,,
39191,"Rampur,",Goa,,
39192,"Nanded,",Assam,,
39194,"Sasaram,",Kerala,,
39196,"Karnal,",Jharkhand,,
39197,"Raiganj,",Mizoram,,
39199,"Dibrugarh,",Maharashtra,,
39200,"Karnal,",Bihar,,
39201,"Singrauli,",Haryana,,
39202,"Vijayawada,",Haryana,,
39203,"Kavali,",Chhattisgarh,,
39204,"Madanapalle,",Haryana,,
39205,"Gorakhpur,",Chhattisgarh,,
39206,"Pudukkottai,",Maharashtra,,
39207,"Mirzapur,",Jharkhand,,
39208,"Hajipur,",Goa,,
39209,"Yamunanagar,",Kerala,,
39211,"Bathinda,",Mizoram,,
39212,"Raipur,",Uttarakhand,30.309947,78.094915
39215,"Rourkela,",Chhattisgarh,,
39216,"Ahmednagar,",Goa,18.951308,74.521941
39217,"Dewas,",Maharashtra,,
39218,"Ambattur,",Manipur,,
39219,"Jammu,",Karnataka,14.14786,76.486702
39220,"Satara,",Maharashtra,17.636129,74.298278
39221,"Delhi,",Punjab,28.689133,77.125907
39223,"Proddatur,",Gujarat,,
39224,"Haridwar,",Punjab,29.863774,77.89421
39226,"Jaipur,",Meghalaya,,
39227,"Ramagundam,",Odisha,,
39228,"Sirsa,",Odisha,22.233946,86.654567
39229,"Asansol,",Mizoram,,
39230,"Tadipatri,",Assam,,
39231,"Dibrugarh,",Uttarakhand,,
39233,"Udupi,",Chhattisgarh,,
39234,"Ranchi,",Tripura,,
39235,"Narasaraopet,",Bihar,,
39236,"Rewa,",Meghalaya,,
39238,"Ulhasnagar,",Uttarakhand,,
39239,"Asansol,",Haryana,,
39240,"Lucknow,",Telangana,,
39241,"Madurai,",Uttarakhand,,
39242,"Raiganj,",Telangana,,
39243,"Kumbakonam,",Manipur,,
39244,"Vasai-Virar,",Punjab,19.490378,72.906936
39245,"Delhi,",Karnataka,28.510941,77.202157
39246,"Ahmedabad,",Kerala,22.770731,72.33248
39248,"Davanagere,",Goa,,
39249,"Kishanganj,",Maharashtra,,
39250,"Miryalaguda,",Karnataka,,
39252,"Mirzapur,",Goa,,
39253,"Bokaro,",Maharashtra,,
39254,"Muzaffarpur,",Maharashtra,20.808765,77.232914
39255,"Giridih,",Jharkhand,24.16089,86.251135
39256,"Latur,",Mizoram,,
39258,"Bhagalpur,",Jharkhand,25.25453,87.614549
39260,"Giridih,",Bihar,,
39261,"Satna,",Manipur,,
39262,"Madhyamgram,",Manipur,,
39263,"Madanapalle,",Tripura,,
39264,"Srinagar,",Manipur,,
39265,"Narasaraopet,",Tripura,16.234206,80.044033
39266,"Bharatpur,",Manipur,,
39267,"Morbi,",Bihar,,
39268,"Gandhinagar,",Meghalaya,,
39269,"Akola,",Meghalaya,,
39270,"Sambalpur,",Maharashtra,,
39271,"Bhavnagar,",Kerala,,
39272,"Ahmednagar,",Karnataka,,
39273,"Mahbubnagar,",Haryana,,
39274,"Kalyan-Dombivli,",Maharashtra,19.23916,73.129319
39275,"Ranchi,",Nagaland,,
39276,"Bokaro,",Rajasthan,,
39278,"Kota,",Telangana,17.383367,78.401099
39279,"Aligarh,",Chhattisgarh,,
39280,"Kavali,",Haryana,,
39282,"Parbhani,",Tripura,,
39283,"Nagaon,",Odisha,21.305428,83.457513
39284,"Giridih,",Goa,,
39285,"Raichur,",Telangana,17.085923,77.539903
39287,"Secunderabad,",Meghalaya,,
39288,"Kurnool,",Odisha,,
39289,"Amritsar,",Meghalaya,,
39290,"Ichalkaranji,",Odisha,,
39293,"Guna,",Kerala,,
39294,"Guna,",Telangana,,
39295,"Yamunanagar,",Rajasthan,,
39296,"Shivpuri,",Mizoram,,
39297,"Nizamabad,",Odisha,,
39298,"Bhiwani,",Punjab,32.185708,74.027526
39299,"Bahraich,",Rajasthan,,
39300,"Rewa,",Gujarat,,
39301,"Bijapur,",Odisha,,
39302,"Patiala,",Chhattisgarh,,
39303,"Shimoga,",Tripura,,
39304,"Bhilai,",Uttarakhand,,
39305,"Noida,",Rajasthan,,
39306,"Mumbai,",Haryana,19.221469,72.834384
39308,"Karnal,",Assam,,
39309,"Meerut,",Manipur,,
39310,"Unnao,",Chhattisgarh,,
39311,"Purnia,",Jharkhand,24.516686,87.133309
39312,"Guwahati,",Meghalaya,25.65033,91.879893
39317,"Ballia,",Haryana,,
39319,"Madhyamgram,",Maharashtra,,
39321,"Bulandshahr,",Odisha,,
39322,"Jalandhar,",Punjab,31.332376,75.576889
39324,"Imphal,",Maharashtra,,
39325,"Bareilly,",Meghalaya,,
39326,"Jalgaon,",Punjab,,
39327,"Salem,",Jharkhand,,
39329,"Rajahmundry,",Jharkhand,,
39330,"Kumbakonam,",Haryana,,
39332,"Guntur,",Telangana,17.923505,78.995014
39333,"Aligarh,",Kerala,10.923423,76.24276
39334,"Farrukhabad,",Manipur,,
39336,"Imphal,",Maharashtra,,
39338,"Shivpuri,",Mizoram,,
39339,"Tirupati,",Meghalaya,,
39340,"Udaipur,",Jharkhand,22.872658,85.988964
39342,"Amaravati,",Karnataka,16.056672,76.081094
39343,"Chandigarh,",Kerala,,
39344,"Saharanpur,",Haryana,30.123773,77.266733
39345,"Durg,",Bihar,,
39347,"Purnia,",Tripura,,
39348,"Tadipatri,",Telangana,17.002952,78.596619
39349,"Madurai,",Bihar,,
39351,"Indore,",Tripura,,
39352,"Bhiwandi,",Haryana,,
39353,"Panihati,",Chhattisgarh,,
39354,"Farrukhabad,",Goa,,
39355,"Rohtak,",Chhattisgarh,,
39356,"Ongole,",Odisha,,
39357,"Warangal,",Manipur,,
39358,"Eluru,",Haryana,,
39359,"Dhanbad,",Goa,,
39361,"Khandwa,",Kerala,,
39363,"Purnia,",Telangana,,
39364,"Anantapur,",Chhattisgarh,,
39366,"Udaipur,",Odisha,,
39367,"Lucknow,",Maharashtra,19.101914,72.827224
39368,"Agartala,",Meghalaya,,
39369,"Muzaffarpur,",Bihar,26.166705,85.416631
39370,"Agra,",Tripura,,
39371,"Karaikudi,",Chhattisgarh,,
39372,"Nagercoil,",Punjab,8.166234,77.417234
39374,"Siliguri,",Bihar,26.684107,88.314796
39375,"Siliguri,",Bihar,26.684107,88.314796
39377,"Shimla,",Maharashtra,18.958067,72.802503
39378,"Thane,",Maharashtra,19.194329,72.970178
39379,"Bhimavaram,",Manipur,,
39380,"Bangalore,",Nagaland,13.055913,77.557687
39381,"Machilipatnam,",Telangana,17.613562,77.989223
39383,"Sagar,",Meghalaya,,
39385,"Ahmedabad,",Sikkim,,
39386,"Naihati,",Jharkhand,,
39387,"Unnao,",Meghalaya,,
39389,"Jalandhar,",Odisha,,
39390,"Kakinada,",Jharkhand,,
39391,"Kishanganj,",Odisha,,
39392,"Gwalior,",Punjab,25.886785,78.334532
39395,"Noida,",Jharkhand,,
39397,"Kakinada,",Uttarakhand,,
39398,"Katni,",Chhattisgarh,,
39399,"Buxar,",Chhattisgarh,,
39400,"Saharsa,",Haryana,,
39403,"Bilaspur,",Meghalaya,,
39404,"Coimbatore,",Maharashtra,,
39405,"Dindigul,",Telangana,,
39406,"Rampur,",Karnataka,16.559988,77.294267
39407,"Mathura,",Assam,,
39408,"Dewas,",Meghalaya,,
39409,"Siwan,",Tripura,,
39412,"Chandrapur,",Goa,,
39413,"Siwan,",Jharkhand,,
39414,"Singrauli,",Manipur,,
39415,"Karnal,",Jharkhand,,
39416,"Yamunanagar,",Sikkim,,
39417,"Tezpur,",Goa,,
39418,"Rourkela,",Nagaland,,
39419,"Morena,",Telangana,,
39420,"Hyderabad,",Sikkim,,
39421,"Danapur,",Assam,,
39422,"Nanded,",Odisha,,
39424,"Madurai,",Mizoram,,
39425,"Amaravati,",Maharashtra,20.682704,77.826238
39426,"Pali,",Jharkhand,,
39427,"Karnal,",Mizoram,,
39430,"Muzaffarpur,",Maharashtra,20.808765,77.232914
39431,"Thane,",Assam,19.067181,72.997678
39432,"Buxar,",Maharashtra,,
39433,"Gandhidham,",Goa,,
39434,"Kamarhati,",Sikkim,,
39436,"Bilaspur,",Goa,,
39437,"Tumkur,",Karnataka,13.340077,77.100621
39438,"Ozhukarai,",Bihar,,
39439,"Pondicherry,",Sikkim,,
39440,"Karnal,",Rajasthan,24.595461,76.608031
39442,"Faridabad,",Tripura,,
39443,"Aurangabad,",Punjab,32.051188,74.813341
39444,"Sambalpur,",Kerala,,
39445,"Morena,",Telangana,,
39446,"Kollam,",Manipur,,
39447,"Chapra,",Meghalaya,,
39448,"Chandrapur,",Manipur,,
39450,"Panipat,",Goa,,
39451,"Kolhapur,",Gujarat,,
39452,"Malegaon,",Telangana,19.170974,77.932924
39453,"Karnal,",Uttarakhand,,
39454,"Ahmednagar,",Chhattisgarh,,
39456,"Warangal,",Bihar,,
39457,"Meerut,",Odisha,,
39458,"Bhagalpur,",Kerala,,
39459,"Hindupur,",Jharkhand,,
39460,"Ludhiana,",Odisha,,
39461,"Patna,",Punjab,30.881465,75.85848
39463,"Srikakulam,",Karnataka,,
39464,"Bokaro,",Chhattisgarh,,
39465,"Malegaon,",Tripura,,
39467,"Nagercoil,",Odisha,,
39468,"Vellore,",Punjab,,
39469,"Jhansi,",Odisha,,
39470,"Tirunelveli,",Mizoram,,
39471,"Bhiwandi,",Rajasthan,,
39472,"Hubli–Dharwad,",Kerala,,
39473,"Noida,",Manipur,,
39474,"Fatehpur,",Uttarakhand,29.254793,79.449727
39475,"Dhanbad,",Uttarakhand,,
39477,"Bhagalpur,",Rajasthan,,
39478,"Patiala,",Maharashtra,,
39480,"Srinagar,",Telangana,18.541073,77.920367
39481,"Chandigarh,",Nagaland,,
39483,"Dehri,",Goa,,
39485,"Kolhapur,",Tripura,,
39489,"Parbhani,",Odisha,,
39490,"Nagercoil,",Tripura,,
39492,"Tinsukia,",Haryana,,
39493,"Guntakal,",Haryana,,
39494,"Bulandshahr,",Manipur,,
39495,"Junagadh,",Karnataka,,
39496,"Nagaon,",Haryana,,
39498,"Imphal,",Maharashtra,,
39500,"Bally,",Meghalaya,,
39501,"Katihar,",Mizoram,,
39503,"Howrah,",Kerala,,
39504,"Ambala,",Telangana,18.142073,79.562885
39505,"Bharatpur,",Nagaland,,
39506,"Dibrugarh,",Bihar,,
39507,"Panihati,",Bihar,,
39508,"Davanagere,",Karnataka,14.466127,75.920636
39509,"Raipur,",Bihar,25.576505,87.690057
39510,"Thoothukudi,",Kerala,,
39511,"Thoothukudi,",Mizoram,,
39512,"Farrukhabad,",Nagaland,,
39513,"Nadiad,",Bihar,,
39514,"Thanjavur,",Goa,,
39516,"Parbhani,",Meghalaya,,
39517,"Serampore,",Tripura,,
39518,"Katihar,",Sikkim,,
39520,"Howrah,",Manipur,,
39521,"Anand,",Manipur,,
39522,"Kavali,",Meghalaya,,
39523,"Pallavaram,",Uttarakhand,,
39524,"Katihar,",Manipur,,
39525,"Sikar,",Nagaland,,
39526,"Srikakulam,",Maharashtra,,
39527,"Udupi,",Gujarat,,
39528,"Ramagundam,",Maharashtra,,
39529,"Bharatpur,",Assam,,
39531,"Ozhukarai,",Chhattisgarh,,
39534,"Pali,",Telangana,,
39536,"Erode,",Gujarat,,
39537,"Silchar,",Chhattisgarh,,
39538,"Madhyamgram,",Odisha,,
39539,"Vellore,",Gujarat,,
39540,"Bhagalpur,",Sikkim,,
39541,"Korba,",Uttarakhand,30.66147,77.85462
39543,"Bahraich,",Punjab,,
39544,"Gulbarga,",Kerala,,
39545,"Jhansi,",Karnataka,12.299334,76.642784
39546,"Baranagar,",Punjab,22.636929,88.411115
39548,"Serampore,",Manipur,,
39550,"Bhusawal,",Rajasthan,,
39552,"Tiruchirappalli,",Chhattisgarh,,
39553,"Jamalpur,",Goa,,
39554,"Ujjain,",Telangana,,
39555,"Latur,",Sikkim,,
39557,"Pimpri-Chinchwad,",Punjab,18.655642,73.773795
39558,"Thrissur,",Assam,,
39559,"Bhavnagar,",Goa,,
39561,"Bongaigaon,",Chhattisgarh,,
39562,"Rohtak,",Telangana,,
39563,"Nanded,",Tripura,,
39564,"Tiruppur,",Sikkim,,
39565,"Davanagere,",Mizoram,,
39568,"Akola,",Telangana,,
39569,"Gudivada,",Kerala,16.543141,81.514877
39571,"Noida,",Jharkhand,,
39572,"Amravati,",Telangana,,
39574,"Sonipat,",Punjab,29.048298,77.06679
39575,"Sambhal,",Odisha,,
39576,"Avadi,",Goa,,
39577,"Delhi,",Meghalaya,28.557451,77.159434
39578,"Varanasi,",Manipur,,
39579,"Giridih,",Tripura,,
39582,"Jhansi,",Chhattisgarh,,
39586,"Muzaffarnagar,",Nagaland,,
39587,"Ratlam,",Odisha,,
39592,"Katni,",Mizoram,,
39593,"Tenali,",Rajasthan,,
39596,"Cuttack,",Sikkim,,
39598,"Bidar,",Manipur,,
39599,"Ambarnath,",Uttarakhand,,
39600,"Jamnagar,",Punjab,,
39601,"Bhiwani,",Jharkhand,,
39602,"Chittoor,",Rajasthan,,
39604,"Bhiwandi,",Odisha,,
39605,"Rewa,",Uttarakhand,29.775814,78.927412
39607,"Agartala,",Uttarakhand,,
39608,"Asansol,",Maharashtra,,
39609,"Bilaspur,",Rajasthan,27.553329,76.834077
39610,"Jhansi,",Telangana,18.827823,78.714856
39611,"Bharatpur,",Jharkhand,,
39613,"Bhind,",Bihar,,
39614,"Anantapur,",Manipur,,
39615,"Panchkula,",Jharkhand,,
39617,"Nagercoil,",Rajasthan,,
39618,"Jaunpur,",Mizoram,,
39619,"Bongaigaon,",Sikkim,,
39620,"Ballia,",Meghalaya,,
39621,"Ozhukarai,",Tripura,,
39622,"Malegaon,",Goa,,
39624,"Raiganj,",Manipur,,
39625,"Thrissur,",Jharkhand,,
39626,"Katihar,",Jharkhand,,
39627,"Udupi,",Haryana,,
39628,"Tiruchirappalli,",Chhattisgarh,,
39629,"Gandhinagar,",Manipur,,
39630,"Danapur,",Maharashtra,20.695435,78.001256
39631,"Morbi,",Odisha,,
39633,"Naihati,",Manipur,,
39634,"Ichalkaranji,",Assam,,
39635,"Ghaziabad,",Meghalaya,,
39636,"Hosur,",Odisha,,
39639,"Miryalaguda,",Karnataka,,
39640,"Mangalore,",Goa,,
39641,"Kolkata,",Rajasthan,,
39642,"Kakinada,",Haryana,,
39644,"Bathinda,",Meghalaya,,
39645,"Kanpur,",Manipur,,
39646,"Amaravati,",Kerala,10.791824,76.646916
39647,"Nagercoil,",Nagaland,,
39649,"Nadiad,",Kerala,,
39650,"Ongole,",Kerala,,
39651,"Tirunelveli,",Gujarat,,
39652,"Thrissur,",Nagaland,,
39653,"Muzaffarpur,",Meghalaya,,
39655,"Thrissur,",Punjab,10.506024,76.276659
39656,"Visakhapatnam,",Kerala,17.767146,83.21208
39657,"Warangal,",Sikkim,,
39658,"Cuttack,",Uttarakhand,,
39659,"Kozhikode,",Uttarakhand,,
39660,"Malegaon,",Karnataka,17.944842,77.603395
39661,"Vadodara,",Meghalaya,,
39662,"Sambhal,",Kerala,,
39663,"Deoghar,",Punjab,,
39664,"Kharagpur,",Uttarakhand,,
39665,"Thanjavur,",Gujarat,,
39667,"Latur,",Rajasthan,18.395298,76.574263
39669,"Guntakal,",Jharkhand,,
39671,"Dindigul,",Assam,,
39672,"Raipur,",Telangana,19.66029,78.82021
39673,"Mira-Bhayandar,",Karnataka,,
39674,"Dibrugarh,",Chhattisgarh,,
39675,"Varanasi,",Gujarat,,
39676,"Shimoga,",Maharashtra,,
39677,"Bhind,",Jharkhand,,
39680,"Machilipatnam,",Meghalaya,,
39682,"Mangalore,",Goa,,
39683,"Bhilwara,",Haryana,28.079592,76.216507
39684,"Aligarh,",Jharkhand,,
39685,"Jhansi,",Gujarat,23.023028,72.53633
39686,"Vadodara,",Jharkhand,,
39687,"Jorhat,",Karnataka,,
39688,"Narasaraopet,",Manipur,,
39689,"Madurai,",Kerala,10.544018,76.213353
39691,"Aurangabad,",Mizoram,,
39692,"Loni,",Nagaland,,
39693,"Bokaro,",Rajasthan,,
39696,"Ulhasnagar,",Kerala,,
39697,"Mau,",Karnataka,,
39698,"Kumbakonam,",Haryana,,
39700,"Karimnagar,",Sikkim,,
39701,"Chapra,",Nagaland,,
39702,"Bharatpur,",Goa,,
39704,"Aizawl,",Kerala,,
39708,"Tirupati,",Punjab,30.86097,75.874771
39709,"Tenali,",Uttarakhand,,
39710,"Gurgaon,",Telangana,,
39711,"Bhimavaram,",Meghalaya,,
39712,"Rourkela,",Haryana,,
39713,"Anand,",Odisha,20.261006,85.77752
39715,"Nagaon,",Maharashtra,20.853358,75.200858
39716,"Yamunanagar,",Bihar,,
39717,"Thrissur,",Odisha,,
39718,"Bilaspur,",Chhattisgarh,21.98934,82.109965
39719,"Fatehpur,",Goa,26.468091,78.408555
39720,"Hajipur,",Tripura,,
39721,"Mumbai,",Rajasthan,27.048893,76.622397
39722,"Mango,",Kerala,11.084649,75.952257
39725,"Nagercoil,",Haryana,,
39726,"Rewa,",Kerala,9.400149,76.564393
39728,"Tinsukia,",Chhattisgarh,,
39729,"Pimpri-Chinchwad,",Manipur,,
39733,"Tiruvottiyur,",Gujarat,,
39734,"Saharsa,",Punjab,,
