,id_img,paths,label
636,12920,data\train\happy\12920.jpg,happy
637,12926,data\train\happy\12926.jpg,happy
638,12932,data\train\happy\12932.jpg,happy
639,12937,data\train\happy\12937.jpg,happy
640,12939,data\train\happy\12939.jpg,happy
641,12941,data\train\happy\12941.jpg,happy
642,1295,data\train\happy\1295.jpg,happy
643,12953,data\train\happy\12953.jpg,happy
644,12954,data\train\happy\12954.jpg,happy
645,12966,data\train\happy\12966.jpg,happy
646,1297,data\train\happy\1297.jpg,happy
647,12977,data\train\happy\12977.jpg,happy
648,12978,data\train\happy\12978.jpg,happy
649,12982,data\train\happy\12982.jpg,happy
650,12983,data\train\happy\12983.jpg,happy
651,12987,data\train\happy\12987.jpg,happy
652,12995,data\train\happy\12995.jpg,happy
653,13005,data\train\happy\13005.jpg,happy
654,13007,data\train\happy\13007.jpg,happy
655,13012,data\train\happy\13012.jpg,happy
656,13015,data\train\happy\13015.jpg,happy
657,13024,data\train\happy\13024.jpg,happy
658,13026,data\train\happy\13026.jpg,happy
659,13035,data\train\happy\13035.jpg,happy
660,13040,data\train\happy\13040.jpg,happy
661,13044,data\train\happy\13044.jpg,happy
662,13049,data\train\happy\13049.jpg,happy
663,13053,data\train\happy\13053.jpg,happy
664,13054,data\train\happy\13054.jpg,happy
665,13056,data\train\happy\13056.jpg,happy
666,13060,data\train\happy\13060.jpg,happy
667,13062,data\train\happy\13062.jpg,happy
668,13063,data\train\happy\13063.jpg,happy
669,13070,data\train\happy\13070.jpg,happy
670,13072,data\train\happy\13072.jpg,happy
671,13074,data\train\happy\13074.jpg,happy
672,13076,data\train\happy\13076.jpg,happy
673,13086,data\train\happy\13086.jpg,happy
674,13087,data\train\happy\13087.jpg,happy
675,13089,data\train\happy\13089.jpg,happy
676,13100,data\train\happy\13100.jpg,happy
677,13103,data\train\happy\13103.jpg,happy
678,13117,data\train\happy\13117.jpg,happy
679,13120,data\train\happy\13120.jpg,happy
680,13143,data\train\happy\13143.jpg,happy
681,13144,data\train\happy\13144.jpg,happy
682,13156,data\train\happy\13156.jpg,happy
683,13163,data\train\happy\13163.jpg,happy
684,13168,data\train\happy\13168.jpg,happy
685,13170,data\train\happy\13170.jpg,happy
686,13176,data\train\happy\13176.jpg,happy
687,13185,data\train\happy\13185.jpg,happy
688,1319,data\train\happy\1319.jpg,happy
689,13197,data\train\happy\13197.jpg,happy
690,13199,data\train\happy\13199.jpg,happy
691,13206,data\train\happy\13206.jpg,happy
692,13214,data\train\happy\13214.jpg,happy
693,13219,data\train\happy\13219.jpg,happy
694,13222,data\train\happy\13222.jpg,happy
695,13226,data\train\happy\13226.jpg,happy
696,13229,data\train\happy\13229.jpg,happy
697,13232,data\train\happy\13232.jpg,happy
698,13235,data\train\happy\13235.jpg,happy
699,13241,data\train\happy\13241.jpg,happy
700,13244,data\train\happy\13244.jpg,happy
701,13247,data\train\happy\13247.jpg,happy
702,1326,data\train\happy\1326.jpg,happy
703,13260,data\train\happy\13260.jpg,happy
704,13261,data\train\happy\13261.jpg,happy
705,13269,data\train\happy\13269.jpg,happy
706,13272,data\train\happy\13272.jpg,happy
707,13284,data\train\happy\13284.jpg,happy
708,13287,data\train\happy\13287.jpg,happy
709,13292,data\train\happy\13292.jpg,happy
710,13294,data\train\happy\13294.jpg,happy
711,133,data\train\happy\133.jpg,happy
712,1330,data\train\happy\1330.jpg,happy
713,13304,data\train\happy\13304.jpg,happy
714,13313,data\train\happy\13313.jpg,happy
715,13316,data\train\happy\13316.jpg,happy
716,13328,data\train\happy\13328.jpg,happy
717,13330,data\train\happy\13330.jpg,happy
718,13338,data\train\happy\13338.jpg,happy
719,13342,data\train\happy\13342.jpg,happy
720,13343,data\train\happy\13343.jpg,happy
721,13346,data\train\happy\13346.jpg,happy
722,1335,data\train\happy\1335.jpg,happy
723,13361,data\train\happy\13361.jpg,happy
724,13365,data\train\happy\13365.jpg,happy
725,13374,data\train\happy\13374.jpg,happy
726,13375,data\train\happy\13375.jpg,happy
727,13377,data\train\happy\13377.jpg,happy
728,13383,data\train\happy\13383.jpg,happy
729,13387,data\train\happy\13387.jpg,happy
730,13388,data\train\happy\13388.jpg,happy
731,13396,data\train\happy\13396.jpg,happy
732,13407,data\train\happy\13407.jpg,happy
733,13410,data\train\happy\13410.jpg,happy
734,13412,data\train\happy\13412.jpg,happy
735,13413,data\train\happy\13413.jpg,happy
736,13414,data\train\happy\13414.jpg,happy
737,13417,data\train\happy\13417.jpg,happy
738,13419,data\train\happy\13419.jpg,happy
739,13422,data\train\happy\13422.jpg,happy
740,13423,data\train\happy\13423.jpg,happy
741,13435,data\train\happy\13435.jpg,happy
742,13443,data\train\happy\13443.jpg,happy
743,13454,data\train\happy\13454.jpg,happy
744,13459,data\train\happy\13459.jpg,happy
745,13461,data\train\happy\13461.jpg,happy
746,13468,data\train\happy\13468.jpg,happy
747,13469,data\train\happy\13469.jpg,happy
748,13473,data\train\happy\13473.jpg,happy
749,13475,data\train\happy\13475.jpg,happy
750,13480,data\train\happy\13480.jpg,happy
751,13485,data\train\happy\13485.jpg,happy
752,13492,data\train\happy\13492.jpg,happy
753,13496,data\train\happy\13496.jpg,happy
754,13504,data\train\happy\13504.jpg,happy
755,13509,data\train\happy\13509.jpg,happy
756,13512,data\train\happy\13512.jpg,happy
757,13515,data\train\happy\13515.jpg,happy
758,13516,data\train\happy\13516.jpg,happy
759,13522,data\train\happy\13522.jpg,happy
760,13523,data\train\happy\13523.jpg,happy
761,13538,data\train\happy\13538.jpg,happy
762,1354,data\train\happy\1354.jpg,happy
763,13541,data\train\happy\13541.jpg,happy
764,13546,data\train\happy\13546.jpg,happy
765,13547,data\train\happy\13547.jpg,happy
766,1355,data\train\happy\1355.jpg,happy
767,13553,data\train\happy\13553.jpg,happy
768,13558,data\train\happy\13558.jpg,happy
769,13560,data\train\happy\13560.jpg,happy
770,13563,data\train\happy\13563.jpg,happy
771,13564,data\train\happy\13564.jpg,happy
772,13566,data\train\happy\13566.jpg,happy
773,13569,data\train\happy\13569.jpg,happy
774,13574,data\train\happy\13574.jpg,happy
775,13588,data\train\happy\13588.jpg,happy
776,13589,data\train\happy\13589.jpg,happy
777,1360,data\train\happy\1360.jpg,happy
778,13604,data\train\happy\13604.jpg,happy
779,13609,data\train\happy\13609.jpg,happy
780,13617,data\train\happy\13617.jpg,happy
781,13623,data\train\happy\13623.jpg,happy
782,13626,data\train\happy\13626.jpg,happy
783,13629,data\train\happy\13629.jpg,happy
784,1363,data\train\happy\1363.jpg,happy
785,13637,data\train\happy\13637.jpg,happy
786,13641,data\train\happy\13641.jpg,happy
787,13642,data\train\happy\13642.jpg,happy
788,13645,data\train\happy\13645.jpg,happy
789,13646,data\train\happy\13646.jpg,happy
790,13649,data\train\happy\13649.jpg,happy
791,13659,data\train\happy\13659.jpg,happy
792,13661,data\train\happy\13661.jpg,happy
793,13663,data\train\happy\13663.jpg,happy
794,13668,data\train\happy\13668.jpg,happy
795,1368,data\train\happy\1368.jpg,happy
796,13693,data\train\happy\13693.jpg,happy
797,13699,data\train\happy\13699.jpg,happy
798,13701,data\train\happy\13701.jpg,happy
799,13705,data\train\happy\13705.jpg,happy
800,1371,data\train\happy\1371.jpg,happy
801,13712,data\train\happy\13712.jpg,happy
802,13718,data\train\happy\13718.jpg,happy
803,13725,data\train\happy\13725.jpg,happy
804,13727,data\train\happy\13727.jpg,happy
805,13733,data\train\happy\13733.jpg,happy
806,13741,data\train\happy\13741.jpg,happy
807,13744,data\train\happy\13744.jpg,happy
808,13749,data\train\happy\13749.jpg,happy
809,13753,data\train\happy\13753.jpg,happy
810,13754,data\train\happy\13754.jpg,happy
811,13760,data\train\happy\13760.jpg,happy
812,13762,data\train\happy\13762.jpg,happy
813,13763,data\train\happy\13763.jpg,happy
814,13765,data\train\happy\13765.jpg,happy
815,13766,data\train\happy\13766.jpg,happy
816,13774,data\train\happy\13774.jpg,happy
817,1378,data\train\happy\1378.jpg,happy
818,13794,data\train\happy\13794.jpg,happy
819,1380,data\train\happy\1380.jpg,happy
820,13805,data\train\happy\13805.jpg,happy
821,13814,data\train\happy\13814.jpg,happy
822,13815,data\train\happy\13815.jpg,happy
823,13816,data\train\happy\13816.jpg,happy
824,13819,data\train\happy\13819.jpg,happy
825,13823,data\train\happy\13823.jpg,happy
826,13829,data\train\happy\13829.jpg,happy
827,13830,data\train\happy\13830.jpg,happy
828,13832,data\train\happy\13832.jpg,happy
829,13841,data\train\happy\13841.jpg,happy
830,13842,data\train\happy\13842.jpg,happy
831,13845,data\train\happy\13845.jpg,happy
832,1385,data\train\happy\1385.jpg,happy
833,13859,data\train\happy\13859.jpg,happy
834,13860,data\train\happy\13860.jpg,happy
835,13867,data\train\happy\13867.jpg,happy
836,1387,data\train\happy\1387.jpg,happy
837,13872,data\train\happy\13872.jpg,happy
838,13878,data\train\happy\13878.jpg,happy
839,1388,data\train\happy\1388.jpg,happy
840,13884,data\train\happy\13884.jpg,happy
841,13885,data\train\happy\13885.jpg,happy
842,13893,data\train\happy\13893.jpg,happy
843,13895,data\train\happy\13895.jpg,happy
844,13901,data\train\happy\13901.jpg,happy
845,13904,data\train\happy\13904.jpg,happy
846,13905,data\train\happy\13905.jpg,happy
847,13915,data\train\happy\13915.jpg,happy
848,13917,data\train\happy\13917.jpg,happy
849,13918,data\train\happy\13918.jpg,happy
850,13924,data\train\happy\13924.jpg,happy
851,13927,data\train\happy\13927.jpg,happy
852,13929,data\train\happy\13929.jpg,happy
853,13930,data\train\happy\13930.jpg,happy
854,1394,data\train\happy\1394.jpg,happy
855,13943,data\train\happy\13943.jpg,happy
856,13944,data\train\happy\13944.jpg,happy
857,13945,data\train\happy\13945.jpg,happy
858,13957,data\train\happy\13957.jpg,happy
859,13963,data\train\happy\13963.jpg,happy
860,13964,data\train\happy\13964.jpg,happy
861,13966,data\train\happy\13966.jpg,happy
862,13972,data\train\happy\13972.jpg,happy
863,13977,data\train\happy\13977.jpg,happy
864,13985,data\train\happy\13985.jpg,happy
865,13990,data\train\happy\13990.jpg,happy
866,13995,data\train\happy\13995.jpg,happy
867,13996,data\train\happy\13996.jpg,happy
868,13998,data\train\happy\13998.jpg,happy
869,14,data\train\happy\14.jpg,happy
870,14006,data\train\happy\14006.jpg,happy
871,14017,data\train\happy\14017.jpg,happy
872,14020,data\train\happy\14020.jpg,happy
873,14024,data\train\happy\14024.jpg,happy
874,14025,data\train\happy\14025.jpg,happy
875,14027,data\train\happy\14027.jpg,happy
876,14031,data\train\happy\14031.jpg,happy
877,14038,data\train\happy\14038.jpg,happy
878,14039,data\train\happy\14039.jpg,happy
879,1404,data\train\happy\1404.jpg,happy
880,14040,data\train\happy\14040.jpg,happy
881,14054,data\train\happy\14054.jpg,happy
882,14055,data\train\happy\14055.jpg,happy
883,14059,data\train\happy\14059.jpg,happy
884,1406,data\train\happy\1406.jpg,happy
885,14065,data\train\happy\14065.jpg,happy
886,14074,data\train\happy\14074.jpg,happy
887,14081,data\train\happy\14081.jpg,happy
888,14086,data\train\happy\14086.jpg,happy
889,14087,data\train\happy\14087.jpg,happy
890,14088,data\train\happy\14088.jpg,happy
891,1409,data\train\happy\1409.jpg,happy
892,14090,data\train\happy\14090.jpg,happy
893,14093,data\train\happy\14093.jpg,happy
894,14109,data\train\happy\14109.jpg,happy
895,14112,data\train\happy\14112.jpg,happy
896,14116,data\train\happy\14116.jpg,happy
897,14119,data\train\happy\14119.jpg,happy
898,14133,data\train\happy\14133.jpg,happy
899,14146,data\train\happy\14146.jpg,happy
900,14156,data\train\happy\14156.jpg,happy
901,14159,data\train\happy\14159.jpg,happy
902,14160,data\train\happy\14160.jpg,happy
903,14176,data\train\happy\14176.jpg,happy
904,1418,data\train\happy\1418.jpg,happy
905,14182,data\train\happy\14182.jpg,happy
906,14183,data\train\happy\14183.jpg,happy
907,1419,data\train\happy\1419.jpg,happy
908,14192,data\train\happy\14192.jpg,happy
909,142,data\train\happy\142.jpg,happy
910,14200,data\train\happy\14200.jpg,happy
911,1421,data\train\happy\1421.jpg,happy
912,14216,data\train\happy\14216.jpg,happy
913,14219,data\train\happy\14219.jpg,happy
914,14223,data\train\happy\14223.jpg,happy
915,14228,data\train\happy\14228.jpg,happy
916,14230,data\train\happy\14230.jpg,happy
917,14233,data\train\happy\14233.jpg,happy
918,14238,data\train\happy\14238.jpg,happy
919,14242,data\train\happy\14242.jpg,happy
920,14245,data\train\happy\14245.jpg,happy
921,14246,data\train\happy\14246.jpg,happy
922,1425,data\train\happy\1425.jpg,happy
923,14251,data\train\happy\14251.jpg,happy
924,14253,data\train\happy\14253.jpg,happy
925,14254,data\train\happy\14254.jpg,happy
926,14256,data\train\happy\14256.jpg,happy
927,14258,data\train\happy\14258.jpg,happy
928,14259,data\train\happy\14259.jpg,happy
929,1426,data\train\happy\1426.jpg,happy
930,14261,data\train\happy\14261.jpg,happy
931,14262,data\train\happy\14262.jpg,happy
932,14263,data\train\happy\14263.jpg,happy
933,14267,data\train\happy\14267.jpg,happy
934,14272,data\train\happy\14272.jpg,happy
935,14275,data\train\happy\14275.jpg,happy
936,1428,data\train\happy\1428.jpg,happy
937,14283,data\train\happy\14283.jpg,happy
938,14285,data\train\happy\14285.jpg,happy
939,14294,data\train\happy\14294.jpg,happy
940,143,data\train\happy\143.jpg,happy
941,14300,data\train\happy\14300.jpg,happy
942,14301,data\train\happy\14301.jpg,happy
943,14318,data\train\happy\14318.jpg,happy
944,14319,data\train\happy\14319.jpg,happy
945,1432,data\train\happy\1432.jpg,happy
946,14320,data\train\happy\14320.jpg,happy
947,14322,data\train\happy\14322.jpg,happy
948,14333,data\train\happy\14333.jpg,happy
949,14334,data\train\happy\14334.jpg,happy
950,14340,data\train\happy\14340.jpg,happy
951,14345,data\train\happy\14345.jpg,happy
952,14349,data\train\happy\14349.jpg,happy
953,1435,data\train\happy\1435.jpg,happy
954,14354,data\train\happy\14354.jpg,happy
955,14355,data\train\happy\14355.jpg,happy
956,14358,data\train\happy\14358.jpg,happy
957,14366,data\train\happy\14366.jpg,happy
958,14367,data\train\happy\14367.jpg,happy
959,14379,data\train\happy\14379.jpg,happy
960,14385,data\train\happy\14385.jpg,happy
961,14397,data\train\happy\14397.jpg,happy
962,14398,data\train\happy\14398.jpg,happy
963,14399,data\train\happy\14399.jpg,happy
964,144,data\train\happy\144.jpg,happy
965,1440,data\train\happy\1440.jpg,happy
966,14405,data\train\happy\14405.jpg,happy
967,14417,data\train\happy\14417.jpg,happy
968,1442,data\train\happy\1442.jpg,happy
969,14425,data\train\happy\14425.jpg,happy
970,14429,data\train\happy\14429.jpg,happy
971,14430,data\train\happy\14430.jpg,happy
972,14433,data\train\happy\14433.jpg,happy
973,14434,data\train\happy\14434.jpg,happy
974,14437,data\train\happy\14437.jpg,happy
975,14441,data\train\happy\14441.jpg,happy
976,14442,data\train\happy\14442.jpg,happy
977,14449,data\train\happy\14449.jpg,happy
978,14450,data\train\happy\14450.jpg,happy
979,14451,data\train\happy\14451.jpg,happy
980,14454,data\train\happy\14454.jpg,happy
981,14455,data\train\happy\14455.jpg,happy
982,14456,data\train\happy\14456.jpg,happy
983,14458,data\train\happy\14458.jpg,happy
984,14469,data\train\happy\14469.jpg,happy
985,1447,data\train\happy\1447.jpg,happy
986,14470,data\train\happy\14470.jpg,happy
987,14471,data\train\happy\14471.jpg,happy
988,14480,data\train\happy\14480.jpg,happy
989,14485,data\train\happy\14485.jpg,happy
990,14486,data\train\happy\14486.jpg,happy
991,14490,data\train\happy\14490.jpg,happy
992,14491,data\train\happy\14491.jpg,happy
993,14492,data\train\happy\14492.jpg,happy
994,145,data\train\happy\145.jpg,happy
995,14504,data\train\happy\14504.jpg,happy
996,14506,data\train\happy\14506.jpg,happy
997,14508,data\train\happy\14508.jpg,happy
998,14510,data\train\happy\14510.jpg,happy
999,14514,data\train\happy\14514.jpg,happy
1000,14530,data\train\happy\14530.jpg,happy
1001,14537,data\train\happy\14537.jpg,happy
1002,14538,data\train\happy\14538.jpg,happy
1003,14539,data\train\happy\14539.jpg,happy
1004,1454,data\train\happy\1454.jpg,happy
1005,14541,data\train\happy\14541.jpg,happy
1006,14544,data\train\happy\14544.jpg,happy
1007,14547,data\train\happy\14547.jpg,happy
1008,14553,data\train\happy\14553.jpg,happy
1009,14554,data\train\happy\14554.jpg,happy
1010,14555,data\train\happy\14555.jpg,happy
1011,14563,data\train\happy\14563.jpg,happy
1012,14565,data\train\happy\14565.jpg,happy
1013,14568,data\train\happy\14568.jpg,happy
1014,14582,data\train\happy\14582.jpg,happy
1015,14585,data\train\happy\14585.jpg,happy
1016,14587,data\train\happy\14587.jpg,happy
1017,14588,data\train\happy\14588.jpg,happy
1018,14589,data\train\happy\14589.jpg,happy
1019,1459,data\train\happy\1459.jpg,happy
1020,14590,data\train\happy\14590.jpg,happy
1021,14595,data\train\happy\14595.jpg,happy
1022,14597,data\train\happy\14597.jpg,happy
1023,14608,data\train\happy\14608.jpg,happy
1024,14618,data\train\happy\14618.jpg,happy
1025,14624,data\train\happy\14624.jpg,happy
1026,14625,data\train\happy\14625.jpg,happy
1027,14627,data\train\happy\14627.jpg,happy
1028,14629,data\train\happy\14629.jpg,happy
1029,14633,data\train\happy\14633.jpg,happy
1030,14636,data\train\happy\14636.jpg,happy
1031,14643,data\train\happy\14643.jpg,happy
1032,14646,data\train\happy\14646.jpg,happy
1033,14658,data\train\happy\14658.jpg,happy
1034,14662,data\train\happy\14662.jpg,happy
1035,14665,data\train\happy\14665.jpg,happy
1036,14668,data\train\happy\14668.jpg,happy
1037,14670,data\train\happy\14670.jpg,happy
1038,14673,data\train\happy\14673.jpg,happy
1039,14681,data\train\happy\14681.jpg,happy
1040,14683,data\train\happy\14683.jpg,happy
1041,14684,data\train\happy\14684.jpg,happy
1042,14712,data\train\happy\14712.jpg,happy
1043,14714,data\train\happy\14714.jpg,happy
1044,14716,data\train\happy\14716.jpg,happy
1045,14724,data\train\happy\14724.jpg,happy
1046,14725,data\train\happy\14725.jpg,happy
1047,14726,data\train\happy\14726.jpg,happy
1048,14733,data\train\happy\14733.jpg,happy
1049,14734,data\train\happy\14734.jpg,happy
1050,14736,data\train\happy\14736.jpg,happy
1051,14737,data\train\happy\14737.jpg,happy
1052,14738,data\train\happy\14738.jpg,happy
1053,14745,data\train\happy\14745.jpg,happy
